"","genesysId","instCode","acceNumb","genus","12hr_DryMtrDigest","Fat","Fiber","Mtblzble_Enrgy","NetEnGain","NetEnLact","NetEnMaint","Phosphorus","Protein","Starch","TotalNutrients"
"700",121865,"USA016","PI 543253","Sorghum",0.173,2.98,9.23,146.71,56.3,88.12,85.3,0.56,14.41,65.88,77.96
"701",121879,"USA016","PI 547991","Sorghum",0.24,5.05,5.77,159.7,62.48,88.99,92.56,0.47,13.28,68.37,83.21
"702",121880,"USA016","PI 548034","Sorghum",0.216,5.16,6.1,158.53,62.08,88.91,91.9,0.51,13.34,68.14,82.77
"703",121886,"USA016","PI 550587","Sorghum",0.271,3.81,5.98,159.44,62.16,88.91,92.07,0.46,11.79,70.04,82.89
"704",121887,"USA016","PI 550660","Sorghum",0.262,3.77,5.79,161.46,62.62,89.01,92.49,0.51,12.19,69.63,83.23
"705",121891,"USA016","PI 550831","Sorghum",0.269,3.92,4.26,164.73,65.04,89.34,95.53,0.45,11.7,70.15,85.38
"706",121893,"USA016","PI 550853","Sorghum",0.279,4.16,3.94,166.06,65.62,89.42,96.15,0.51,11.73,70.39,85.85
"707",121913,"USA016","PI 560479","Sorghum",0.236,3.48,4.72,159.52,64.46,89.25,94.87,0.38,12.35,71.35,84.92
"708",121936,"USA016","PI 563192","Sorghum",0.246,3.64,5.7,156.24,62.89,89.04,92.81,0.43,13.2,70.53,83.48
"709",121939,"USA016","PI 563238","Sorghum",0.162,4.3,7.54,149.46,59.66,88.56,89.02,0.48,14.43,68.38,80.66
"710",121946,"USA016","PI 563412","Sorghum",0.26,3.39,5.24,159.57,63.76,89.19,93.73,0.43,12.64,71.27,84.21
"711",121947,"USA016","PI 563449","Sorghum",0.261,2.88,6.33,155.21,61.93,88.89,91.62,0.41,13.22,70.37,82.62
"712",121949,"USA016","PI 563521","Sorghum",0.218,3.32,6.49,153.7,61.4,88.86,91.11,0.41,11.83,72.46,82.21
"713",121951,"USA016","PI 563550","Sorghum",0.212,5.67,5.72,156.8,62.79,89,92.74,0.46,11.97,70.27,83.41
"714",121952,"USA016","PI 563552","Sorghum",0.201,5.16,5.88,156.04,62.5,88.97,92.49,0.45,13.33,69.55,83.21
"715",121954,"USA016","PI 563617","Sorghum",0.259,3.87,5.42,156.97,63.35,89.07,93.42,0.41,12.85,70.74,83.9
"716",121955,"USA016","PI 563633","Sorghum",0.25,4.05,5.61,157.39,62.87,89.01,92.93,0.43,13.17,69.02,83.51
"717",121956,"USA016","PI 563662","Sorghum",0.241,3.2,5.35,158.56,63.4,89.1,93.59,0.39,12.07,70.9,83.97
"718",121957,"USA016","PI 563743","Sorghum",0.262,4.43,3.84,163.69,66.06,89.49,96.68,0.43,11.11,71.57,86.31
"719",121958,"USA016","PI 563752","Sorghum",0.259,3.36,4.49,162.5,64.91,89.35,95.31,0.36,10.3,73.23,85.3
"720",121959,"USA016","PI 563756","Sorghum",0.248,4.82,4.76,160.97,64.48,89.23,94.77,0.42,12.31,69.9,84.91
"721",121960,"USA016","PI 563765","Sorghum",0.247,4.74,5.59,157.04,62.81,89.02,92.93,0.43,13.93,68.59,83.48
"722",121962,"USA016","PI 563788","Sorghum",0.256,3.73,4.52,160.18,64.9,89.31,95.22,0.35,10.38,72.93,85.23
"723",121963,"USA016","PI 563831","Sorghum",0.226,4.96,5,158.39,64.02,89.21,94.22,0.46,13.53,69.03,84.51
"724",121973,"USA016","PI 567943","Sorghum",0.209,4.52,7.84,146.89,59.05,88.46,88.38,0.47,13.79,70.11,80.22
"725",121974,"USA016","PI 567964","Sorghum",0.228,4.51,6.53,153.32,61.29,88.81,91.13,0.44,13.92,71.43,82.17
"726",122076,"USA016","PI 573256","Sorghum",0.216,4.89,7.06,151.03,60.35,88.62,89.98,0.41,13.56,69.75,81.34
"727",122095,"USA016","PI 576127","Sorghum",0.246,2.44,6.41,154.26,61.67,88.81,91.39,0.38,11.71,72.04,82.43
"728",122272,"USA016","PI 599735","Sorghum",0.225,4.43,6.76,151.33,61.01,88.77,90.64,0.53,14.41,68.12,81.89
"729",122273,"USA016","PI 599728","Sorghum",0.216,5.2,6.97,150.58,60.53,88.65,90.2,0.39,12.88,69.87,81.56
"730",122275,"USA016","PI 599821","Sorghum",0.239,3.54,7.25,151.25,60.2,88.65,89.59,0.46,14.28,68.1,81.17
"731",122277,"USA016","PI 599876","Sorghum",0.248,2.81,6.18,154.56,61.87,88.89,91.74,0.34,12.21,71.79,82.65
"732",122278,"USA016","PI 599917","Sorghum",0.222,2.99,6.3,152.41,61.65,88.87,91.5,0.4,13.18,70.71,82.49
"733",122279,"USA016","PI 599971","Sorghum",0.226,3.73,6.85,150.84,60.71,88.74,90.4,0.47,14.92,68.67,81.65
"734",122280,"USA016","PI 599973","Sorghum",0.225,3.41,7.25,150.07,59.85,88.62,89.51,0.42,14.81,68.93,80.94
"735",122282,"USA016","PI 601919","Sorghum",0.261,3.05,5.4,157.43,63.38,89.11,93.4,0.38,11.66,71.69,83.91
"736",122283,"USA016","PI 599853","Sorghum",0.221,3.39,6.39,154.25,61.6,88.84,91.37,0.38,12.5,69.86,82.45
"737",122289,"USA016","PI 602756","Sorghum",0.204,4.31,6.09,155.76,62.12,88.93,92,0.39,11.34,72.41,82.88
"738",122290,"USA016","PI 602796","Sorghum",0.259,3.65,5.2,159.24,63.66,89.14,93.75,0.39,11.05,71.38,84.15
"739",135892,"USA016","PI 643113","Sorghum",0.237,4.55,6.09,159.22,62.01,88.94,91.91,0.43,12.99,69.57,82.79
"740",135991,"USA016","Grif 7269","Sorghum",0.217,4.74,5.86,160.3,62.43,88.98,92.46,0.48,13.69,68.2,83.16
"741",135992,"USA016","PI 585329","Sorghum",0.222,4.89,6.86,150.11,60.58,88.71,90.32,0.44,13.91,69.46,81.6
"742",136018,"USA016","PI 586095","Sorghum",0.237,3.73,4.82,160.94,64.41,89.27,94.64,0.41,11.42,72.12,84.8
"743",136027,"USA016","PI 586434","Sorghum",0.153,4.82,6.53,151.97,61.27,88.76,91.12,0.43,11.32,69.85,82.18
"744",136028,"USA016","PI 586464","Sorghum",0.251,3.67,5.26,159.37,63.61,89.15,93.75,0.39,12.96,71.6,84.12
"745",136541,"USA016","PI 167264","Sorghum",0.269,4.87,5.82,159.85,62.76,88.99,92.64,0.43,13.62,68.08,83.34
"746",136576,"USA016","PI 177550","Sorghum",0.203,5.75,7.99,149.14,58.42,88.34,88.06,0.46,14.54,64.64,79.94
"747",136713,"USA016","PI 229862","Sorghum",0.286,3.88,5.41,162.3,63.36,89.12,93.39,0.43,13.27,70.09,83.85
"748",136724,"USA016","PI 236285","Sorghum",0.295,3.69,5.15,163.4,63.84,89.18,93.9,0.39,13.27,70.6,84.24
"749",136756,"USA016","PI 248270","Sorghum",0.251,5.44,5.61,157.43,61.54,88.83,91.33,0.5,17.64,65.03,82.31
"750",136785,"USA016","PI 257326","Sorghum",0.201,4.35,5.99,160.1,62.29,88.93,92.21,0.42,11.66,70.3,82.98
"751",136810,"USA016","PI 267525","Sorghum",0.273,3.77,4.79,162.81,64.29,89.29,94.57,0.41,12.3,71.14,84.7
"752",136826,"USA016","PI 271619","Sorghum",0.128,4.85,9.72,141.32,55.06,87.8,84.48,0.41,14.71,62.84,77.24
"753",136870,"USA016","PI 284973","Sorghum",0.278,4.21,6.18,157.13,61.95,88.91,91.79,0.46,14.58,68.69,82.69
"754",136878,"USA016","PI 287699","Sorghum",0.276,3.63,6.54,155.71,61.37,88.83,91.04,0.5,13.81,69.82,82.15
"755",136898,"USA016","PI 291383","Sorghum",0.18,5.48,9.17,145.07,56.3,88.09,85.55,0.53,16.47,62.84,78.12
"756",136909,"USA016","PI 295120","Sorghum",0.253,4.06,6.48,156.85,61.31,88.83,91.16,0.45,15.2,67.61,82.23
"757",136946,"USA016","PI 308493","Sorghum",0.27,4.02,5.44,162.63,63.26,89.1,93.31,0.44,13.78,69.16,83.78
"758",137415,"USA016","PI 475055","Sorghum",0.265,4.74,5.65,161.35,62.69,89.04,92.82,0.44,14.8,68.1,83.37
"759",137417,"USA016","PI 475162","Sorghum",0.28,5.14,5.7,160.92,62.74,89.03,92.73,0.4,13.86,68.6,83.38
"760",137421,"USA016","PI 475216","Sorghum",0.287,4.73,6.06,158.87,62.15,88.88,92.03,0.4,13.81,68.75,82.83
"761",137424,"USA016","PI 475287","Sorghum",0.28,4.73,5.28,162.56,63.57,89.14,93.6,0.44,14.03,68.92,84.05
"762",137425,"USA016","PI 475356","Sorghum",0.286,4.7,4.97,163.57,64.05,89.18,94.24,0.44,13.63,68.87,84.46
"763",137453,"USA016","PI 482771","Sorghum",0.261,3.79,5.82,160.92,62.67,89,92.57,0.38,10.44,71.94,83.27
"764",137464,"USA016","PI 485794","Sorghum",0.288,4.67,5.65,160.83,62.92,89.04,92.88,0.4,13.63,69.15,83.5
"765",137465,"USA016","PI 485843","Sorghum",0.276,4.53,5.74,161.05,62.75,89.04,92.74,0.4,14.68,68.33,83.36
"766",137583,"USA016","PI 508246","Sorghum",0.292,3.82,5.09,163.36,63.97,89.2,94.03,0.41,11.94,70.89,84.41
"767",137588,"USA016","PI 510688","Sorghum",0.239,4.02,6.72,156.67,60.98,88.72,90.67,0.37,12.11,69.88,81.89
"768",137590,"USA016","PI 510909","Sorghum",0.27,4.44,5.29,162.32,63.61,89.1,93.71,0.4,11.81,70.42,84.1
"769",137591,"USA016","PI 510912","Sorghum",0.286,4.23,5.97,160.43,62.41,88.97,92.27,0.42,13.49,69.31,83.07
"770",137592,"USA016","PI 510922","Sorghum",0.264,4.62,4.95,162.47,64.25,89.2,94.41,0.39,11.75,70.45,84.65
"771",137593,"USA016","PI 510938","Sorghum",0.273,4.03,4.64,162.84,64.75,89.31,94.89,0.48,13.99,69.25,85.03
"772",137727,"USA016","PI 526756","Sorghum",0.277,3.56,6.07,159.69,62.29,88.95,92.02,0.38,10.57,71.44,82.92
"773",137813,"USA016","PI 532184","Sorghum",0.281,5.23,6.34,158.04,61.68,88.83,91.47,0.4,12.52,67.96,82.5
"774",137815,"USA016","PI 532887","Sorghum",0.27,4.51,6.6,156.64,61.15,88.78,90.89,0.45,14.54,66.97,82.04
"775",137824,"USA016","PI 533817","Sorghum",0.278,4.08,5.3,162.02,63.49,89.16,93.54,0.41,12.78,69.84,83.96
"776",137826,"USA016","PI 533898","Sorghum",0.274,3.39,4.75,166.59,64.62,89.3,94.87,0.35,11.94,70.79,84.98
"777",137827,"USA016","PI 533937","Sorghum",0.265,3.42,5.24,162.87,63.43,89.15,93.64,0.42,12.4,70.46,83.99
"778",137831,"USA016","PI 533997","Sorghum",0.281,3.98,3.84,169.27,66.11,89.47,96.62,0.4,10.66,71.51,86.24
"779",137832,"USA016","PI 534061","Sorghum",0.24,3.32,6.96,155.38,60.53,88.7,90.07,0.45,12.25,70.24,81.46
"780",137838,"USA016","PI 535803","Sorghum",0.213,4.67,11.31,142.89,52.45,87.49,80.96,0.41,14.31,59.41,74.93
"781",137882,"USA016","PI 540823","Sorghum",0.288,3.65,5.75,160.93,62.91,89.01,92.68,0.44,11.98,70,83.44
"782",137887,"USA016","PI 542727","Sorghum",0.253,4.9,6.6,156.89,61.19,88.78,90.89,0.49,13.94,68.06,82.03
"783",137892,"USA016","PI 542988","Sorghum",0.292,4.32,5.72,161.92,62.88,89.01,92.72,0.49,13.53,68.14,83.42
"784",137896,"USA016","PI 543169","Sorghum",0.297,5.29,5.24,162.33,63.67,89.12,93.67,0.46,13.33,68.82,84.09
"785",137904,"USA016","PI 547917","Sorghum",0.231,7.07,5.82,159.71,62.67,88.94,92.57,0.52,13.49,66.49,83.31
"786",137905,"USA016","PI 547956","Sorghum",0.251,5.24,5.35,161.86,63.5,89.11,93.5,0.43,11.76,69.82,83.99
"787",137906,"USA016","PI 548014","Sorghum",0.239,5.02,4.85,163.98,64.24,89.23,94.52,0.44,10.83,70.79,84.66
"788",137910,"USA016","PI 550615","Sorghum",0.15,5.53,8.63,146.66,57.37,88.18,86.71,0.58,14.32,62.63,79.02
"789",137911,"USA016","PI 550665","Sorghum",0.259,3.53,5.91,162.44,62.54,88.95,92.38,0.49,13.41,67.89,83.14
"790",137912,"USA016","PI 550677","Sorghum",0.247,3.7,6.68,157.2,61.03,88.75,90.7,0.46,11.74,70.14,81.9
"791",137913,"USA016","PI 550852","Sorghum",0.278,3.93,4.19,164.88,65.25,89.35,95.67,0.48,11.57,70.37,85.52
"792",137936,"USA016","PI 560402","Sorghum",0.228,3.24,6.67,154.66,61.13,88.81,90.82,0.4,11,72.11,82
"793",137971,"USA016","PI 563243","Sorghum",0.228,3.59,4.66,160.07,64.71,89.3,95.01,0.47,12.93,70.36,85.08
"794",137977,"USA016","PI 563387","Sorghum",0.259,4.24,5.49,157.51,63.04,89.06,93.04,0.46,14.02,68.36,83.61
"795",137978,"USA016","PI 563398","Sorghum",0.259,3.39,5.23,158.92,63.69,89.13,93.81,0.4,12.17,71.49,84.17
"796",137980,"USA016","PI 563485","Sorghum",0.256,3.65,5.53,158.69,63.16,89.04,93.24,0.35,11.34,72,83.75
"797",137982,"USA016","PI 563562","Sorghum",0.213,5,5.44,157.96,63.25,89.09,93.38,0.41,12.3,70.69,83.86
"798",137983,"USA016","PI 563620","Sorghum",0.262,4.2,4.13,163.08,65.54,89.39,96.03,0.36,11.18,72.3,85.82
"799",137985,"USA016","PI 563685","Sorghum",0.242,4.07,3.65,163.17,66.22,89.54,96.98,0.33,10.74,73.19,86.45
"800",137986,"USA016","PI 563686","Sorghum",0.249,3.58,4.71,160.63,64.48,89.32,94.81,0.42,12.59,70.48,84.91
"801",137987,"USA016","PI 563706","Sorghum",0.187,4.5,5.92,157.33,62.38,88.96,92.38,0.38,10.7,71.19,83.11
"802",137989,"USA016","PI 563739","Sorghum",0.25,4.39,4.75,159.28,64.37,89.27,94.74,0.43,12.1,69.89,84.85
"803",137991,"USA016","PI 563787","Sorghum",0.264,4.49,4.35,161.48,65.2,89.32,95.62,0.4,12.38,70.46,85.52
"804",137992,"USA016","PI 563814","Sorghum",0.269,4.47,4.91,160.29,64.22,89.21,94.45,0.43,13.06,69.88,84.63
"805",137993,"USA016","PI 563833","Sorghum",0.238,4.37,5.35,157.91,63.33,89.09,93.52,0.4,11.89,70.94,83.94
"806",138002,"USA016","PI 565171","Sorghum",0.239,3.92,5.94,157.41,62.39,88.98,92.31,0.38,12.2,71.71,83.04
"807",138005,"USA016","PI 567934","Sorghum",0.201,4.34,5.63,158.3,63.01,89.05,93.06,0.36,11.89,72.3,83.61
"808",138145,"USA016","PI 586558","Sorghum",0.284,3.6,5.92,157.29,62.72,89.03,92.3,0.53,14.31,68.95,83.17
"809",138159,"USA016","PI 592505","Sorghum",0.237,3.88,6.59,153.11,61.27,88.79,90.99,0.41,12.68,70.35,82.11
"810",138296,"USA016","PI 599906","Sorghum",0.215,3.58,6.13,153.49,61.95,88.91,91.88,0.43,13.74,69.63,82.75
"811",138297,"USA016","PI 599964","Sorghum",0.22,3.13,5.88,154.66,62.34,88.94,92.43,0.4,12.73,70.69,83.11
"812",138304,"USA016","PI 601837","Sorghum",0.25,3.58,4.87,159.43,64.02,89.18,94.43,0.31,10.15,72.41,84.59
"813",138305,"USA016","PI 601853","Sorghum",0.24,2.87,5.39,156.12,63.22,89.11,93.44,0.34,12.11,71.78,83.82
"814",138306,"USA016","PI 601893","Sorghum",0.226,2.94,6.84,152.59,60.98,88.77,90.49,0.43,13.18,70.14,81.8
"815",138307,"USA016","PI 601928","Sorghum",0.235,4.17,7.48,149.01,59.73,88.56,89.13,0.44,13.08,70.19,80.8
"816",138313,"USA016","PI 602681","Sorghum",0.262,3.48,6.03,155.55,62.34,88.96,92.12,0.42,12.92,69.97,83
"817",138314,"USA016","PI 602738","Sorghum",0.263,3.23,5.46,157.2,63.21,89.09,93.21,0.44,14.19,70.44,83.72
"818",138315,"USA016","PI 602741","Sorghum",0.242,4.6,6.54,153.06,61.47,88.84,91.04,0.55,15.43,68.28,82.18
"819",138316,"USA016","PI 602815","Sorghum",0.254,3.75,6.79,152.37,60.82,88.73,90.49,0.43,14.65,68.59,81.71
"820",138317,"USA016","PI 602834","Sorghum",0.27,3.38,6.41,154.88,61.64,88.85,91.3,0.41,12.94,70.31,82.38
"821",151989,"USA016","PI 643102","Sorghum",0.232,3.01,4.85,165.01,64.37,89.31,94.49,0.42,14.09,69.24,84.79
"822",151991,"USA016","Grif 600","Sorghum",0.252,3.62,3.62,169.83,66.35,89.51,97.06,0.35,10.65,71.09,86.53
"823",151992,"USA016","Grif 609","Sorghum",0.229,4.92,4.64,164.94,64.6,89.29,94.98,0.44,12.62,69.7,85.01
"824",152075,"USA016","Grif 7270","Sorghum",0.242,4.22,4.64,164.47,64.59,89.33,94.94,0.43,11.8,71.23,84.99
"825",152077,"USA016","PI 585301","Sorghum",0.229,4.9,6.46,152.82,61.41,88.82,91.18,0.5,14.58,68.2,82.23
"826",152078,"USA016","PI 585305","Sorghum",0.242,4.19,6,155.18,62.29,88.98,92.17,0.46,15.09,69.65,82.93
"827",152079,"USA016","PI 585310","Sorghum",0.187,4.05,8.47,146.28,57.87,88.32,87.07,0.48,15.66,68.38,79.15
"828",152081,"USA016","PI 585342","Sorghum",0.239,3.84,5.12,157.33,63.95,89.17,94.07,0.47,13.52,69.58,84.4
"829",152082,"USA016","PI 585370","Sorghum",0.258,2.9,6.06,155.63,62.32,88.95,92.13,0.4,13.13,71.32,82.95
"830",152123,"USA016","PI 586455","Sorghum",0.211,4.4,7.59,150.15,59.54,88.56,88.85,0.45,14.54,68.43,80.54
"831",152234,"USA016","PI 32707","Sorghum",0.258,4.31,5.57,161.35,63.12,89.07,93.08,0.47,13.29,68.56,83.71
"832",152270,"USA016","PI 51609","Sorghum",0.187,3.97,7.31,153.62,59.41,88.52,88.82,0.41,11.47,69.57,80.54
"833",152484,"USA016","PI 92267","Sorghum",0.27,4.3,4.91,162.89,64.25,89.23,94.37,0.44,13.39,69.08,84.61
"834",152625,"USA016","PI 170786","Sorghum",0.261,4.84,7.03,155.88,60.48,88.68,90,0.42,13.24,68.51,81.37
"835",152639,"USA016","PI 177078","Sorghum",0.18,4.68,13.05,132.7,48.96,86.93,77.3,0.28,14.33,58.71,72.16
"836",152642,"USA016","PI 179051","Sorghum",0.092,4.66,12.01,137.21,50.92,87.28,79.53,0.39,14.64,59.8,73.74
"837",152655,"USA016","PI 181079","Sorghum",0.266,4.98,4.62,164.2,64.62,89.27,94.95,0.43,12.28,69.88,84.99
"838",152768,"USA016","PI 229876","Sorghum",0.282,3.99,5.21,163.04,63.87,89.19,93.84,0.44,13.04,70.8,84.25
"839",152810,"USA016","PI 248327","Sorghum",0.134,4.79,8.66,146.52,57.09,88.12,86.67,0.42,15.14,63.3,78.87
"840",152814,"USA016","PI 250234","Sorghum",0.209,4.51,7.37,153.37,59.75,88.59,89.37,0.41,12.86,69.14,80.85
"841",152827,"USA016","PI 253640","Sorghum",0.295,3.96,5.34,161.98,63.58,89.12,93.54,0.43,13.88,69.49,84.01
"842",152846,"USA016","PI 267122","Sorghum",0.201,4.73,7.34,152.65,59.67,88.54,89.41,0.39,12.27,67.99,80.97
"843",152847,"USA016","PI 267392","Sorghum",0.274,3.59,6.06,159.03,62.29,88.96,92.09,0.39,12.73,70.22,82.95
"844",152853,"USA016","PI 267520","Sorghum",0.195,3.54,7.98,151.24,58.74,88.43,88.04,0.42,12.59,69.57,79.93
"845",152919,"USA016","PI 287561","Sorghum",0.271,3.79,4.97,162.85,64.11,89.24,94.28,0.39,11.23,71.74,84.54
"846",152923,"USA016","PI 287694","Sorghum",0.256,3.57,5.82,160.37,62.64,89.02,92.5,0.39,10.65,72.51,83.24
"847",152951,"USA016","PI 297156","Sorghum",0.179,4.5,8.73,146.05,56.89,88.11,86.5,0.37,12.66,65.77,78.77
"848",152984,"USA016","PI 308213","Sorghum",0.195,4.09,6.81,156.22,60.85,88.74,90.51,0.42,11.87,70.45,81.74
"849",152985,"USA016","PI 308234","Sorghum",0.276,3.72,5.65,161.08,63.01,89.08,92.94,0.42,13.33,70.8,83.53
"850",152991,"USA016","PI 308376","Sorghum",0.284,4.07,4.71,163.51,64.65,89.27,94.87,0.41,11.34,71.84,84.94
"851",153142,"USA016","PI 391650","Sorghum",0.257,5.42,5.68,160.72,62.84,89,92.86,0.41,12.76,69.92,83.45
"852",153177,"USA016","PI 430462","Sorghum",0.219,4.06,7.41,153.69,59.58,88.57,89.16,0.46,13.16,68.26,80.77
"853",153461,"USA016","PI 475285","Sorghum",0.287,4.69,5.75,159.87,62.67,88.94,92.61,0.44,14.96,68.24,83.26
"854",153522,"USA016","PI 495008","Sorghum",0.183,5.22,7.91,151.04,58.74,88.41,88.2,0.45,14.13,65.41,80.09
"855",153570,"USA016","PI 501595","Sorghum",0.271,4.75,5.3,162.06,63.5,89.14,93.66,0.43,14.23,68.78,84.02
"856",153604,"USA016","PI 510905","Sorghum",0.265,3.81,5.42,161.24,63.31,89.1,93.34,0.45,14.62,68.4,83.83
"857",153607,"USA016","PI 511002","Sorghum",0.268,4.63,4.9,162.75,64.13,89.18,94.37,0.42,13.01,69.47,84.56
"858",153608,"USA016","PI 511009","Sorghum",0.277,3.42,5.47,162.85,63.33,89.13,93.27,0.45,13.93,69.71,83.82
"859",153745,"USA016","PI 526628","Sorghum",0.258,4.13,5.59,160,63.12,89.09,92.92,0.53,13.92,68.21,83.6
"860",153747,"USA016","PI 526648","Sorghum",0.263,3.69,6.28,158.42,61.89,88.91,91.55,0.44,11.28,70.82,82.6
"861",153757,"USA016","PI 526798","Sorghum",0.265,3.48,6.76,157.13,61.03,88.78,90.62,0.41,10.99,70.84,81.89
"862",153767,"USA016","PI 527053","Sorghum",0.273,4.37,5.32,161.59,63.68,89.13,93.6,0.49,12.77,69.66,84.09
"863",153770,"USA016","PI 527177","Sorghum",0.269,3.67,6.41,158.99,61.7,88.86,91.34,0.37,10.63,71.61,82.41
"864",153857,"USA016","PI 533754","Sorghum",0.246,5.17,6.72,156.51,61.1,88.75,90.7,0.42,12.51,69.61,81.91
"865",153860,"USA016","PI 533830","Sorghum",0.253,3.93,6.38,157.99,61.64,88.86,91.4,0.38,11.62,70.56,82.44
"866",153861,"USA016","PI 533890","Sorghum",0.287,3.82,6.23,159.11,62.02,88.88,91.76,0.45,13.11,68.83,82.75
"867",153862,"USA016","PI 533935","Sorghum",0.274,3.02,5.66,161.37,62.76,89.12,92.8,0.47,14.48,69.03,83.4
"868",153906,"USA016","PI 540796","Sorghum",0.276,3.61,5.22,162.79,63.52,89.17,93.62,0.46,13.32,69.31,84.02
"869",153908,"USA016","PI 540820","Sorghum",0.28,4.02,5.13,163.12,63.83,89.15,93.96,0.41,12.04,69.88,84.27
"870",153910,"USA016","PI 542740","Sorghum",0.283,5.85,4.38,165.38,65.21,89.3,95.54,0.49,13.25,68.01,85.49
"871",153911,"USA016","PI 542760","Sorghum",0.224,6.27,6.05,159.17,62.18,88.87,92.07,0.47,12.09,67.95,82.91
"872",153912,"USA016","PI 542761","Sorghum",0.253,5.06,5.61,161.29,62.98,89.03,92.97,0.42,10.85,70.7,83.57
"873",153928,"USA016","PI 547961","Sorghum",0.262,5.3,5.51,161.75,63.25,89.06,93.14,0.42,11.75,70.43,83.74
"874",153930,"USA016","PI 550673","Sorghum",0.252,4.48,6.02,159.04,62.13,88.89,92.08,0.44,11.25,70.15,82.88
"875",153931,"USA016","PI 550809","Sorghum",0.282,3.9,4.41,164.22,64.96,89.3,95.31,0.49,11.85,70.28,85.25
"876",153932,"USA016","PI 550841","Sorghum",0.282,4.09,4.55,164.65,64.43,89.25,94.91,0.42,11.56,70.39,84.88
"877",153933,"USA016","PI 550855","Sorghum",0.287,4.14,4.49,164.04,64.81,89.28,95.16,0.46,11.93,70.68,85.12
"878",153952,"USA016","PI 560481","Sorghum",0.246,3.79,4.95,158.85,64.1,89.17,94.4,0.39,11.75,71.32,84.58
"879",153977,"USA016","PI 563068","Sorghum",0.273,3.28,5.96,156.37,62.61,88.97,92.35,0.44,14.14,71.64,83.18
"880",153982,"USA016","PI 563253","Sorghum",0.27,3.49,5.1,158.39,63.93,89.17,94.07,0.39,11.51,72.62,84.39
"881",153983,"USA016","PI 563267","Sorghum",0.204,4.42,7.3,150.37,59.99,88.61,89.46,0.47,13.53,69.65,80.98
"882",153988,"USA016","PI 563376","Sorghum",0.243,4.04,5.33,157.68,63.53,89.13,93.59,0.47,13.63,69.49,84.04
"883",153989,"USA016","PI 563422","Sorghum",0.227,3.27,7.2,150.86,60.2,88.64,89.7,0.4,11.66,71.78,81.21
"884",153992,"USA016","PI 563448","Sorghum",0.249,2.82,5.42,158.6,63.35,89.11,93.46,0.39,12.86,70.86,83.9
"885",153994,"USA016","PI 563556","Sorghum",0.206,4.69,6.11,155.45,62.15,88.94,91.97,0.52,13.61,69.81,82.85
"886",153995,"USA016","PI 563590","Sorghum",0.259,3.95,4.08,162.56,65.6,89.4,96.16,0.37,11.53,71.83,85.89
"887",153997,"USA016","PI 563616","Sorghum",0.259,3.25,3.79,162.95,65.95,89.49,96.66,0.38,11.33,72.21,86.21
"888",153998,"USA016","PI 563648","Sorghum",0.258,3.43,4.83,159.36,64.43,89.22,94.66,0.35,11.25,73.37,84.82
"889",154002,"USA016","PI 563674","Sorghum",0.259,4.26,3.64,162.93,66.37,89.5,97.04,0.37,10.6,71.54,86.56
"890",154003,"USA016","PI 563692","Sorghum",0.251,3.7,5.47,158.52,63.2,89.07,93.23,0.39,12.9,70.15,83.76
"891",154004,"USA016","PI 563746","Sorghum",0.26,3.91,4.28,161.67,65.36,89.36,95.73,0.43,11.79,71.46,85.62
"892",154005,"USA016","PI 563764","Sorghum",0.259,3.42,4.32,160.57,65.22,89.35,95.7,0.34,10.65,73.05,85.57
"893",154006,"USA016","PI 563802","Sorghum",0.268,3.9,4.19,163.09,65.43,89.36,95.96,0.36,10.69,72.43,85.75
"894",154171,"USA016","PI 586547","Sorghum",0.173,4.59,7.15,150.96,60.2,88.64,89.8,0.44,11.94,70.5,81.24
"895",154184,"USA016","PI 592506","Sorghum",0.25,3.46,5.82,157.45,62.65,88.97,92.61,0.37,12.25,71.53,83.31
"896",154293,"USA016","PI 599819","Sorghum",0.249,3,5.36,157.61,63.38,89.11,93.52,0.35,11.38,71.61,83.95
"897",154294,"USA016","PI 599832","Sorghum",0.242,3.25,5.25,159.22,63.52,89.1,93.74,0.34,11.38,71.8,84.12
"898",154295,"USA016","PI 599860","Sorghum",0.249,3.13,5.94,155.34,62.29,88.93,92.28,0.31,11.5,71.5,83.04
"899",154296,"USA016","PI 599886","Sorghum",0.243,3.3,6.09,154.8,62.13,88.92,92.01,0.39,13.01,70.59,82.86
"900",154297,"USA016","PI 599914","Sorghum",0.218,4.34,6.38,153.04,61.6,88.84,91.43,0.42,13.49,68.77,82.43
"901",154298,"USA016","PI 599926","Sorghum",0.221,3.42,6.08,154.61,61.92,88.89,91.98,0.39,13.03,70.36,82.78
"902",154305,"USA016","PI 601874","Sorghum",0.177,3.47,7.64,148.84,59.25,88.51,88.72,0.35,10.17,71.42,80.39
"903",154306,"USA016","PI 601878","Sorghum",0.231,3.91,6.82,152.82,60.85,88.74,90.46,0.37,10.92,71.6,81.75
"904",154307,"USA016","PI 601897","Sorghum",0.227,3.8,7.9,148.52,58.9,88.46,88.18,0.39,12.29,69.59,80.07
"905",154310,"USA016","PI 602018","Sorghum",0.288,3.38,6.8,152.09,60.99,88.78,90.47,0.46,14.02,69.63,81.82
"906",154313,"USA016","PI 602686","Sorghum",0.257,3.81,6.39,152.11,62.18,88.92,91.72,0.32,11.94,73.06,82.76
